"name","long_tender_text"
"W112-52.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 8,55 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-53.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 9,05 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-54.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 9,05 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-55.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 9,65 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-56.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 9,65 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-57.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,10 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-58.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,10 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-59.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,35 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-60.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,35 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-61.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,95 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 150/40.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-62.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 10,95 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 150/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-63.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 11,40 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150/40, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 150/40.</br>Beplankung beidseitig aus Gipsplatten GKB DIN 18180 bzw. Typ A EN 520: Knauf Bauplatten,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-64.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Wandhöhe: … m
(max. zul. Wandhöhe: 11,40 m)</br>Wanddicke: 200 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 150/40, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 150/40.</br>Beplankung beidseitig aus Gipsplatten GKBI DIN 18180 bzw. Typ H2 EN 520: Knauf Bauplatten imprägniert,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-65.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln..</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-66.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln..</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-67.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 54 dB.</br>Bewertetes Schalldämm-Maß Rw = 56,4 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln..</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 40 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-68.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 54 dB.</br>Bewertetes Schalldämm-Maß Rw = 56,4 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln..</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 40 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-69.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-70.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-71.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,35 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-72.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,35 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
